sentence	name	link
 Спал я, значит, только один час.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Как мигрень?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Налицо.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Вот она!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В дверь тихо постучали.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — В чем дело?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я приоткрыл дверь в столовую.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Лицо сиделки глянуло на меня из темноты, и я разглядел сразу, что оно бледно, что глаза расширены, взбудоражены.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Кого привезли?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Доктора с Гореловского участка, — хрипло и громко ответила сиделка, — застрелился доктор.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — По-ля-ко-ва?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Не может быть!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Полякова?!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Фамилии-то я не знаю.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Вот что...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Сейчас, сейчас иду.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А вы бегите к главному врачу, будите его сию секунду.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Скажите, что я вызываю его срочно в приемный покой.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Сиделка метнулась — и белое пятно исчезло из глаз.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Через две минуты злая вьюга, сухая и колючая, хлестанула меня по щекам на крыльце, вздула полы пальто, оледенила испуганное тело.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В окнах приемного покоя полыхал свет белый и беспокойный.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 На крыльце, в туче снега, я столкнулся со старшим врачом, стремившимся туда же, куда и я.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Ваш?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Поляков? — спросил, покашливая, хирург.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Ничего не пойму.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Очевидно, он, — ответил я, и мы стремительно вошли в покой.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 С лавки навстречу поднялась закутанная женщина.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Знакомые глаза заплаканно глянули на меня из-под края бурого платка.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я узнал Марью Власьевну, акушерку из Горелова, верную мою помощницу во время родов в Гореловской больнице.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Поляков? — спросил я.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Да, — ответила Марья Власьевна, — такой ужас, доктор, ехала, дрожала всю дорогу, лишь бы довезти...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Когда?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" — Сегодня утром на рассвете — бормотала Марья Власьевна, — прибежал сторож, говорит ""У доктора выстрел в квартире""."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Под лампой, изливающей скверный тревожный свет, лежал доктор Поляков, и с первого же взгляда на его безжизненные, словно каменные, ступни валенок у меня привычно екнуло сердце.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Шапку с него сняли — и показались слипшиеся, влажные волосы.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Мои руки, руки сиделки, руки Марьи Власьевны замелькали над Поляковым, и белая марля с расплывающимися желто-красными пятнами вышла из-под пальто.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Грудь его поднималась слабо.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я пощупал пульс и дрогнул, пульс исчезал под пальцами, тянулся и срывался в ниточку с узелками, частыми и непрочными.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Уже тянулась рука хирурга к плечу, брала бледное тело в щипок на плече, чтобы впрыснуть камфору.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Тут раненый расклеил губы, причем, на них показалась розоватая кровавая полоска, чуть шевельнул синими губами и сухо, слабо выговорил: — Бросьте камфару.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 К черту.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Молчите, — ответил ему хирург и толкнул желтое масло под кожу.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Сердечная сумка, надо полагать, задета, — шепнула Марья Власьевна, цепко взялась за край стола и стала всматриваться в бесконечные веки раненого (глаза его были закрыты).	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Тени серо-фиолетовые, как тени заката, все ярче стали зацветать в углублениях у крыльев носа, и мелкий, точно ртутный, пот росой выступал на тенях.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Револьвер? — дернув щекой, спросил хирург.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Браунинг, — пролепетала Марья Власьевна.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Э-эх, — вдруг, как бы злобно и досадуя, сказал хирург и вдруг, махнув рукой, отошел.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я испуганно обернулся к нему, не понимая.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Еще чьи-то глаза мелькнули за плечом.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Подошел еще один врач.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Поляков вдруг шевельнул ртом, криво, как сонный, когда хочет согнать липнущую муху, а затем его нижняя челюсть стала двигаться, как бы он давился комочком и хотел его проглотить.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ах, тому, кто видел скверные револьверные или ружейные раны, хорошо знакомо это движение!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Марья Власьевна болезненно сморщилась, вздохнула.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Доктора Бомгарда... — еле слышно сказал Поляков.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Я здесь, — шепнул я, и голос мой прозвучал нежно у самых его губ.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
